Customer Age,TransactionAmount
19.0,9009.16643168618
13.3,13247.373581744687
15.0,12594.240827948133
8.2,5917.637923428214
7.9,6404.58929524416
6.5,7967.159445210513
17.3,12282.573807192406
6.9,7171.009761726402
14.2,16301.074676145743
19.3,10850.458336776937
6.2,7193.347807722481
20.0,4565.773835352068
16.7,9245.918360685857
16.3,13539.320375008869
19.1,9238.589554368968
16.8,11939.432721942117
18.3,11181.325890768458
14.0,15129.202123804196
18.7,6031.762267751592
17.5,5051.487053615062
18.8,6215.993637987152
18.9,6069.611174639863
8.2,5737.25475103795
17.2,4497.691258961088
19.2,5979.340888547876
18.0,11410.007049217775
18.9,5807.556591547437
15.9,13580.269941381248
16.6,12264.44514980881
13.7,14019.302160576264
19.3,9479.115326374256
13.2,14842.120855054238
6.9,6781.558000724603
13.1,14337.101024952364
16.4,13670.898990348389
7.1,5383.117697152703
16.2,13379.078020822439
6.9,5948.265910625095
19.7,9716.14826391303
18.3,5491.964281676098
20.7,4841.56100809684
14.2,15325.624544051532
19.1,4987.664530404276
7.5,4793.8112266959
19.8,10922.160887111067
16.5,12193.881557170544
17.1,5066.2716967659335
15.9,12515.996859832609
13.5,14739.376528876524
6.3,6846.196206802707
17.4,7791.027962728634
18.5,9171.291313184978
20.6,11129.645837036165
12.5,15629.650868884586
19.2,3376.1837918456667
14.3,13853.802162636033
18.4,6716.528951073417
18.9,9996.880937848115
19.6,9534.731318662642
6.1,7835.002511005115
17.0,9740.635257993428
10.3,6107.051717356707
6.9,5927.662032447318
18.0,6138.399860098173
18.1,4538.471421752129
19.4,8536.414381483955
14.6,15939.53298108135
15.3,10863.766938804423
20.7,10283.140002064982
17.9,10083.990348076699
15.7,10456.595143884666
18.9,11244.827352453029
16.8,5196.417812264217
6.7,6801.54155552559
7.8,5579.935636154399
16.8,12264.902483698423
18.9,4530.698185474675
19.1,4009.958225823937
17.0,5453.409045031153
19.4,9247.402669264984
20.9,9502.445114233313
18.3,5903.424701056304
7.9,6162.949305651722
7.1,6634.6398621351
6.7,6837.946401694917
14.0,13608.177329293456
17.5,13448.698035509764
15.0,13226.131171916002
17.4,8219.227808129954
18.0,5530.424501552492
19.1,11562.89360361696
13.9,14895.139219325134
15.9,13457.111324911642
6.6,8380.504960386475
7.1,6792.066015714653
6.8,6176.205130365041
17.1,4752.181842550281
15.9,12352.34737702052
13.1,13317.75412534877
17.9,9617.97618530506
15.1,14686.185312078846
19.2,6600.586881406395
19.8,10550.006959481458
15.6,13436.009139644006
15.8,13590.916260073885
20.0,10062.418742130903
19.2,5472.0517061197115
16.9,3709.8976436650223
5.7,5669.909917247501
18.1,4836.731547921903
17.4,5585.17008045689
20.3,9131.397235291633
18.6,5509.784652185654
14.0,15327.445230698468
14.1,14252.55489216985
15.5,13814.882780480913
13.1,12511.486026657638
18.5,9503.259243673676
17.5,5856.867666357845
7.8,6868.469248084744
12.5,13024.96260554751
16.0,12722.549729478702
18.0,3895.7672019345114
17.4,10311.040568530309
8.6,6763.945547072779
19.9,4494.212262609421
18.4,10812.445698932246
11.9,13779.678095688581
18.3,3900.267436331752
21.3,9482.349288890437
16.3,11007.097953965638
14.7,13676.34972710971
13.5,12518.26481290283
6.8,7584.984953386282
17.0,4385.933028006376
19.5,7122.188162792231
19.8,10529.816413558736
17.7,4521.732695414888
16.9,13623.966712881542
18.5,7525.430155981066
17.4,13169.31094605522
19.5,5494.781843330012
9.0,8324.598475199582
15.1,15295.250827278593
13.5,14948.84578845845
18.3,8436.587698794472
18.0,9016.75495444475
8.4,5123.395099772726
14.8,12801.956380805239
13.4,13947.532663918486
19.3,9504.977262168175
19.0,5985.362230464364
16.2,11461.131362337297
8.2,6691.098392375545
10.0,6717.779730289651
17.2,5473.50804728226
18.6,5616.752428961736
15.1,13492.86133586002
19.7,10481.835337706005
17.8,9426.244492525617
19.3,9662.661051342056
17.7,3584.3827064747366
19.0,9956.474760802084
15.3,15559.91138984259
16.2,11807.905161656554
18.3,3774.8694194409018
18.1,5498.4872443957265
15.1,12514.542792915354
13.5,14634.978330089647
18.3,5413.892025741273
8.2,8136.632060648855
17.8,10605.312384718589
15.4,12268.14631970904
6.9,8959.612945914032
19.3,10061.48554458335
15.5,15621.109687104172
18.5,5623.735823686533
12.2,13839.925033135825
15.5,12371.402963702056
22.0,10627.263638090477
17.8,2781.0787482815995
17.8,12068.825068051998
21.2,10505.29419052029
17.3,12144.263706577893
17.8,4575.168388692064
15.0,10493.146540114374
18.8,6386.130714609914
14.4,14899.01435096806
13.6,14616.739313363387
15.5,12322.050810275825
19.7,5674.469036289089
19.2,10842.737659637107
14.9,16033.17138584153
17.0,12223.325624078825
20.3,10243.653375731721
13.1,14072.24347077525
19.5,6429.516120787867
17.0,7001.282948220272
19.7,5402.98707022799
14.6,12012.927406524397
7.4,7470.260929897308
18.9,4990.685102716797
14.7,11842.095142504812
13.5,14621.773233613225
19.7,9093.210563892824
13.7,15890.301605002927
16.1,11561.554316346072
14.3,14523.007198536718
16.8,5174.845301158207
15.5,13666.426692962428
7.7,6547.825694856313
19.7,9552.409807033415
7.2,6547.673782748394
13.2,15144.625096118418
20.4,9639.218417664282
15.0,12097.926739257031
17.6,6257.229045595624
13.7,14748.31868149273
17.5,5291.420732656044
7.0,5621.379964003108
6.9,6497.030893317708
16.3,13581.876867863206
13.9,14552.791716603124
20.1,7456.413985418119
15.7,5026.170815963942
14.5,11948.189906247044
15.3,12402.397561787473
16.8,5591.554543218422
7.1,5664.780093936358
6.8,5928.638757683172
15.9,13018.948098260424
6.7,7304.618846197312
15.6,13839.022232823694
15.7,13275.035179059603
9.0,6474.584590649037
14.6,13413.692214327904
18.0,10900.671944479669
20.2,6460.84190077234
17.6,8397.961677511625
19.4,11134.136065487945
18.3,5563.48261036359
17.2,12657.534301864423
17.7,5914.050485138171
15.5,14689.862228196598
17.9,8822.330368305575
17.0,10417.231701143472
15.1,13781.240311157446
12.8,15317.463771249664
17.6,5715.22475262788
19.1,5264.084299876574
19.7,11234.536907058144
19.0,4505.314965256621
19.5,10600.030565435474
19.4,8858.162355323466
6.6,7277.432264790137
18.6,10458.283159727092
8.0,6502.667190812313
15.6,12058.631999692503
20.2,10550.465836870182
13.1,14379.812038743677
17.6,5867.838879818629
18.9,11754.469914760013
15.2,14630.01471638326
13.2,14903.348597073584
16.6,12468.053310088386
17.1,14147.676480545475
17.1,14061.129435216722
17.6,5475.710960991834
15.3,5402.838614902722
16.3,12759.341565151717
15.4,13480.954289553893
16.6,12859.893175666753
18.1,5273.773411673432
19.5,9128.729166963316
8.0,5819.7875043958475
18.7,10000.215367034387
11.8,15165.84792065934
15.6,13365.072118833521
14.7,15996.190150679018
16.0,12785.841372562132
17.3,9734.030645454139
19.6,10137.439446977873
15.5,10364.936782336063
17.5,5640.043629619807
15.2,13527.229115234983
14.9,13846.30732988524
15.4,6692.60689131542
19.5,10353.097638972453
13.2,14183.739414778041
18.4,5701.967421950489
17.5,7564.868918746013
18.0,5678.555960742427
15.8,12730.74104452946
8.1,5317.172963058661
17.0,5832.399438638027
15.1,12866.745103120002
7.6,5800.752080523932
16.6,11668.942122932507
17.1,7082.92332946921
21.7,8633.987232813226
6.5,4803.6684100171115
14.8,11725.35089866911
12.9,14667.884422901858
13.8,15079.294651040076
15.4,15205.852925389223
18.7,4185.105065314836
15.1,13921.938546492926
17.1,5778.733694019633
19.3,8919.714929733309
16.3,12102.492404850542
18.6,5217.9786563257
14.0,14617.040648170418
18.2,5205.159179905489
18.3,4769.6448299047515
16.7,5265.521702927708
17.9,11144.512768736371
13.2,12089.772424567189
14.3,15221.133647513641
7.2,5615.577550810572
18.4,10211.288785569935
20.0,9898.965965032561
7.3,7026.587078236768
18.8,9535.576511396788
20.9,9679.23334732899
20.3,10127.293422826608
20.2,7007.208334287384
6.9,5860.5086346742255
12.8,14374.144613453966
18.7,6868.38661633403
14.7,13457.983285289589
17.9,6182.019151517371
14.5,14554.461826033636
14.0,12688.756648126777
19.1,5492.952062718135
6.5,6194.773437449528
14.3,15950.979064197552
8.3,6930.265015109579
13.9,13838.703983949245
5.8,7236.819969235166
15.2,12052.469615791091
6.9,8029.994481967922
4.8,6859.539207967622
18.9,6151.064468882454
6.2,6538.220028438997
19.2,7916.390816344368
20.1,9163.548018884678
16.2,11634.219404093697
19.1,3757.835963827117
19.2,8382.72373032513
8.3,8817.343229842038
15.1,14694.20610200458
16.8,6288.083695018492
19.9,10328.028652109739
8.9,6851.30872626612
6.9,8306.042809829507
20.6,10228.556313445
15.4,13185.96038717528
14.6,14878.610125572663
17.4,4908.457484912033
14.0,14234.248530044515
7.0,6593.069650038898
19.4,6398.51639237866
15.9,13072.160395671604
20.0,9417.312402921949
7.7,6927.7509400699255
8.6,7675.706275737813
8.7,6400.060376687084
7.6,5284.990048555295
15.4,13526.091109064657
17.0,12493.111937405109
19.3,9851.085892019535
14.0,14173.934290599514
7.3,6959.060147938417
17.0,10826.834611748242
19.6,9143.924657569227
19.4,11378.901792368079
7.3,5128.448460098083
20.0,9505.223041235715
19.4,9330.030010572478
13.3,13527.90326973357
14.8,14069.730590870378
17.6,12233.102359426817
7.2,6937.303490350027
18.3,4270.232376161331
17.6,5933.960317893941
16.4,13222.088970557692
15.9,13089.23249186107
18.0,4675.4244042922355
14.3,13741.569973730771
7.3,6481.269317719036
11.9,14260.563692441583
7.9,9753.423541612578
19.9,10594.369520754928
16.9,4589.837462447657
17.6,6257.327873697696
20.0,8550.336316174826
19.8,8872.326236259003
14.8,12856.54041999274
15.4,15991.314633110596
19.7,10049.990351619641
15.7,12935.214601528403
14.3,14126.122476054525
16.3,13839.685385480343
7.6,6320.161806564952
15.9,12327.47879180387
14.8,15393.528418547454
14.9,12962.435208107923
13.9,14307.282663910675
19.5,8818.581270153076
15.1,11821.164869616145
14.8,14391.777541334786
15.8,13548.471579560653
13.3,13783.14286822625
21.4,10249.863227104875
20.3,4671.933180579238
19.1,11638.030495189509
19.5,9488.951637571852
14.2,14133.543324485325
8.3,6546.357031676632
20.9,10180.247224325098
7.3,6969.770031100971
16.0,12983.57821614016
17.5,4634.188347109994
19.4,10754.956431477722
19.4,9167.084342948581
19.1,11681.5626347043
15.1,11817.1690449801
13.0,14732.335081845153
7.5,7043.651305217941
16.1,14072.051161622674
17.0,10860.17041149537
15.3,12613.433645509265
15.0,13813.532511451376
17.9,4276.791657822325
13.8,13367.30641175462
15.6,12492.327813250817
7.0,6004.577165521546
16.5,12672.062963305372
18.8,5257.441795332659
16.5,5894.43753287613
16.5,4349.012188248542
18.7,9520.60528034413
16.3,13517.0805432179
19.6,8615.068466812201
18.1,12047.394335103774
17.9,5633.975660374666
18.1,7604.4769774215765
7.3,7652.034540233582
18.1,5239.68844345828
19.5,5315.9893913525675
21.1,10475.060644065477
16.0,11252.761320788457
18.8,8331.388869267897
16.2,14374.712227544598
14.1,16411.0337012687
14.5,14487.275515113468
14.2,12624.612461119908
14.5,15181.577019145883
18.7,8240.555892499744
19.1,10549.831579676651
7.7,5131.616610456068
15.3,13434.341299316127
17.8,9723.92328853251
19.3,6255.856420757483
16.0,13530.911989091159
18.5,8381.636980073281
17.5,4967.7746641020485
19.2,7208.305777189667
13.7,15419.099160322181
14.4,16394.36222274111
20.5,9255.409697217034
12.9,14363.552709144271
14.5,17008.119102070432
19.5,9986.131365459036
19.9,8524.601584354054
17.1,15189.10093303928
12.5,12753.98951105202
21.7,9925.61608822261
13.4,15879.2209812223
12.5,14943.630239134995
7.2,6494.7710806632
15.9,12858.524472089726
18.4,5332.886768812245
18.0,5021.501942293697
19.3,5981.55415546988
14.1,13751.599830671197
18.5,5400.1873756942205
15.1,14985.165071436626
19.1,9107.816518301548
17.2,4665.579842166352
17.0,12308.036431107297
20.9,10782.568429237306
14.9,12638.74266285061
15.2,12702.426174396323
19.4,9287.713356509568
19.2,5055.011458003914
18.1,7474.8411836374635
18.7,7108.383841065829
14.6,13063.838844743963
18.2,10176.264014829674
15.6,13968.000112416896
14.0,13604.442535678667
15.9,14444.373268154462
18.0,5433.045777249228
13.1,12947.054149147372
15.1,15058.846078934714
19.5,9897.8542668149
13.4,16064.478496724476
16.7,13233.072688320892
20.0,10741.463403009824
6.1,5942.795166714531
17.7,4790.6302450703
16.3,12761.729373343513
14.7,13829.552582074763
22.4,11478.530037969904
17.6,8612.940135349269
18.6,11738.775793516843
16.5,14395.735668128113
18.1,3274.2546017783056
18.0,9432.635604498722
14.7,12325.58308380325
19.3,4978.053851237093
19.6,5624.3866087343595
6.2,5919.0125094266
18.8,10308.073775863022
8.2,6741.72261420784
8.7,7249.2526493746
15.0,12564.54908311428
7.8,7271.761984240057
13.1,13315.716240726651
5.5,6242.331726025007
17.3,12512.30479499774
20.6,10249.764736388981
19.9,9011.546246839926
17.7,5328.5652563471085
15.8,12461.584327144832
15.0,16132.52203862564
18.9,10109.471597791415
13.9,17008.540117852564
19.2,5907.890696104655
18.0,6277.585625732699
18.2,9720.96743964337
14.3,13859.748757594833
15.8,13171.454586235288
7.6,5998.891647646976
17.8,5611.137233276745
18.3,3743.5860390294156
20.7,9580.813140465121
15.5,14797.63705364461
7.7,7519.625234815612
14.2,13800.28934315625
17.1,6065.053063936316
16.7,13387.913335524336
17.5,7600.233641031972
17.9,4667.784522147323
12.9,13005.177584583344
7.8,7489.424268164059
13.6,13735.420680975356
13.1,15277.030238081563
7.8,7578.608482029182
12.9,14978.754362005073
15.6,13229.126475002748
7.5,7603.875816474227
18.0,6201.116179006074
14.5,12068.977553684936
14.6,13049.91364265278
5.9,6876.869316371082
18.5,9334.836887697642
14.7,14973.63377759146
17.5,4578.6256654086055
6.0,8405.126623430715
8.5,5775.18639648965
19.5,4657.866795964131
13.4,13424.528538070668
14.8,13282.638845960972
18.7,8486.183556357937
11.1,13494.16740546257
8.1,6538.886240706814
13.3,13724.847265125381
18.9,9189.821923904723
7.0,5600.562873015659
7.5,7958.793755771505
13.8,13468.896928644202
12.9,16092.896110626294
6.9,6271.147809584423
13.4,11349.352383965064
15.5,11705.389900496622
14.8,14624.68031919214
20.3,8811.223403405915
18.3,9996.077026214629
16.2,12384.820947773886
18.9,5994.319784773139
15.8,11367.373776971732
18.6,4696.71847709418
14.9,15471.296313157176
15.9,11069.588232464814
20.8,8917.702536259276
15.2,12995.33798931648
5.4,7971.003058194603
17.6,4600.652794286496
14.5,15407.40598803821
19.8,10131.154715426377
20.6,11596.01459901193
19.1,9156.404562714186
14.8,13596.026956494083
19.5,8657.047480579604
17.1,13544.717234825508
15.0,12850.915493779403
15.4,12354.378878724197
20.7,9826.176299816163
13.9,16135.05991287938
8.3,7374.113935685046
17.7,6138.8543617339565
5.9,6204.160396276488
18.4,10280.314381130129
18.1,9591.999073005843
15.9,13404.718960186638
15.3,12237.84914284581
15.6,11768.351642838108
7.6,6349.040514405682
20.3,9789.770004150103
16.5,4589.085995080953
11.5,13578.536329111776
8.3,8471.223593624161
17.8,5296.483832148226
7.2,7191.852019255248
6.1,6902.869927838869
18.1,4860.459782831491
18.1,4959.744166203933
20.7,9684.512327838707
18.4,6182.850742225541
16.0,12333.16439491341
8.9,6610.793765921331
16.5,13767.275557448804
17.4,7297.738979877376
19.2,9675.148277907278
19.4,10026.910683987257
7.2,6867.731084009854
18.8,5124.078693219469
13.3,12884.825452925845
8.4,7290.28064451443
18.5,9439.169436703885
14.3,13676.3885417103
20.0,10292.971360060707
15.0,14403.426987818084
6.9,6697.8503344871
18.7,5844.648555835668
13.9,15384.35464737598
6.8,6919.6720242278025
19.0,9896.52368529039
17.7,4473.71642389232
7.5,4385.683666058069
14.4,13996.044910438384
12.9,13761.982108459382
7.2,7100.214669453565
15.9,12104.262722418653
19.3,12004.23004322387
15.7,13875.706790142303
20.3,5179.469157177835
15.5,11820.364695318414
8.0,6136.130610419173
15.4,13327.36470921107
14.7,15420.164572842305
20.5,10049.668461515106
18.2,6367.2100443282725
18.1,6247.383162046636
19.2,9265.057662469555
7.2,7915.088308114886
6.0,6076.016567643064
20.1,9656.948092765193
16.8,4622.11805366925
15.2,12493.406489744775
19.1,9729.08188407804
17.7,4584.131317041528
15.9,12298.301789699775
6.3,7302.74495922466
15.0,12869.325694638932
5.9,6263.7918732582975
20.1,3401.6434769543116
14.9,13582.30893339085
11.3,15328.18333580144
17.9,4662.095964163205
15.1,12984.16936490298
13.2,14489.021253337693
13.8,13751.859671224898
7.9,7592.717404422781
7.8,5082.144356318047
18.4,9956.146512174158
13.2,14765.65339566361
20.2,9835.951010317669
12.6,13743.206845564055
20.8,10087.14321585563
17.3,9882.65828939159
7.6,7854.89113108874
20.8,9459.358570548826
19.3,9445.792125222528
14.7,12088.751611803276
18.4,5683.378534766178
7.7,4868.803336502035
15.2,16002.591231474922
20.1,9942.21271727278
5.6,7085.367818497873
17.1,5566.868695405253
7.5,6238.642448253185
17.5,12912.551343451601
14.4,13618.961034211525
6.6,6515.1196670098825
18.8,4042.208445595181
15.8,13202.56363220213
14.1,12802.4189343128
14.8,15996.38698773335
7.0,8039.129052753658
14.3,12625.294702909468
6.5,6150.41594750249
19.7,9815.948373756219
6.0,7428.195800331696
13.8,11208.739047451958
7.5,6498.507518117777
14.0,14442.505993558927
18.8,8125.316057716289
8.3,7585.25701733359
18.2,5056.64594814724
16.3,14492.20631906854
18.9,5099.867882887924
18.4,5018.447264643037
17.7,6084.246262771652
15.3,12635.900288737597
18.7,5887.56283931032
16.7,5677.292739376808
14.2,14960.564484459577
15.8,12138.82028215799
5.3,7064.246483684494
15.4,13512.097066191642
17.5,5244.257472343346
13.6,16545.54997716593
19.5,9820.213536843568
16.0,11346.80708516532
15.9,12805.706636371297
16.1,4777.586394560764
8.3,5523.510138559801
14.5,13991.25215055104
7.6,6513.888310728547
16.1,14049.781540283679
18.4,8863.508468318027
18.1,3832.327244216206
20.0,8221.12105289449
7.5,6682.317071717547
7.0,4900.974807959478
15.7,12334.69438323693
20.2,9440.290084152006
13.9,13544.156810095286
17.7,6117.562637273478
19.7,5643.927119366813
14.4,15153.186898836873
11.9,13946.091756117217
16.0,11517.64883585303
16.5,14044.38170084594
20.6,8828.663190753507
19.1,10384.262498545495
15.0,16314.70911248441
20.2,3646.355754192533
8.2,6589.818428084596
9.1,7247.06291897079
15.3,14072.77047749254
18.7,9109.306135051502
5.6,8547.04115543322
16.5,4299.268686345763
15.8,4837.677414314636
8.4,6295.183177195744
6.5,5752.5417122317085
18.8,11174.218507505058
16.5,12348.119626558093
9.7,6847.970396520557
19.5,9382.394428459267
13.3,13639.273341994998
19.5,10623.484318516605
19.5,8914.252062301044
15.0,12482.771512862459
6.8,7104.853957855597
20.3,8678.711170494978
17.7,5660.697728938251
9.2,7750.91443858865
16.9,6921.475447838378
7.3,7389.1779678225985
14.9,12895.227258569685
21.3,11065.792679103264
13.7,13944.130001204734
7.5,6945.528075707925
19.3,8967.882267463989
18.0,9559.526094477173
7.5,7786.621564461401
13.0,14334.445714723171
16.5,5239.481806005905
7.7,6258.749442694084
17.3,9032.524822634532
17.6,12113.371129136973
8.0,7350.109086142045
15.4,13139.252977358532
18.6,4662.869438775281
13.3,14424.7401788664
14.5,13030.131397559551
19.1,9626.702990525353
15.6,13000.723286048742
12.9,14353.361329646164
8.2,7002.075979221422
10.3,5070.655202276144
5.7,6326.95583099669
17.0,5022.476119106537
7.9,6908.977864733013
18.7,8912.164735276314
14.2,13817.384265521727
17.4,4466.812939783709
6.7,6062.3699293439595
15.5,14846.056354237835
7.2,6374.674185751103
6.9,7229.341438917935
18.4,6431.895840828121
19.8,9771.941647124326
8.5,6483.248454592358
8.4,7467.418374601564
16.9,6414.900811487502
7.0,6709.560112361252
14.9,12932.523235571693
6.6,7199.392972293906
18.3,11389.440607505336
15.1,14307.57430516349
14.9,13979.191297423578
16.9,13588.352020764316
17.3,5358.996123113613
14.2,12498.234138941381
16.6,11350.516135389747
16.7,11698.487458537675
14.3,15224.126523601255
19.9,10274.776346996303
20.6,11185.314024438167
6.0,6038.003868688234
20.7,5608.593812871049
17.0,6324.209143066304
13.4,12780.476042386115
15.8,11564.70944785862
17.6,5531.974234957227
8.2,5144.230479565796
14.1,13564.660626110524
16.6,6579.8818592359
13.9,14526.601894209101
19.9,10334.790159874125
15.6,15055.723852051793
12.9,14618.58208134053
14.7,13776.86868891459
7.8,6436.395950956552
18.0,8924.592287065088
12.4,16406.041820231636
18.2,8762.854714759162
19.7,9110.225310416468
14.8,15086.803976658359
18.8,10655.156742515861
14.1,13970.106503081726
18.6,4585.747597744459
7.3,7237.903192800631
7.5,5350.7792259988655
13.1,14509.779520951699
14.1,12930.896140986684
19.1,9329.862219609906
18.2,4763.416497307591
5.7,7994.006946941009
15.6,13957.800499407032
7.8,6417.517295539596
16.1,12961.167427432414
7.4,6345.5805472734555
18.8,4865.3927157814405
15.5,14962.345368836344
8.1,8918.137948415995
14.2,14922.7888694417
16.3,13070.792034975519
14.7,12346.370243673215
18.9,9907.378138799544
7.1,8219.659289424697
17.7,6947.443214368531
19.9,4978.620828627907
16.5,5360.31641917457
18.7,9660.28512703034
20.6,9815.772110671845
8.4,5768.735756559898
14.4,12666.137821588156
13.8,15165.603974857237
19.8,9180.390836838493
15.0,12635.372679282282
13.3,15299.890873358465
15.7,12636.90719463263
19.6,10788.737541602415
19.6,5254.886248343414
7.3,6691.867083742757
15.8,13326.15253221022
13.6,15117.952337930416
16.6,15290.39975202939
15.3,14888.748385193738
17.7,4287.663955185978
7.1,7455.898263340842
18.1,4787.047289380042
6.4,7832.316182449814
13.8,15365.232763485403
17.7,4886.342828391146
15.9,12136.948109836769
19.7,10059.90470434399
17.1,7106.50766454368
20.0,10702.441383475167
7.2,6713.83709179607
18.8,5909.561210052993
20.4,10808.374870472484
21.0,9630.633095914262
14.9,10737.491733964052
19.6,9890.421116081245
20.2,9490.373066659396
18.5,5978.408178385701
15.9,12908.757455679548
20.2,11244.871316322293
20.4,9082.450336417565
16.5,12729.787438431555
18.3,5597.478958405215
19.0,8898.784676133897
8.5,6082.662812040262
20.7,9945.39850696068
19.8,10472.721301069503
16.3,11950.74680976836
14.3,12206.528304212708
6.6,6255.031180999421
17.7,6726.6457035088015
17.3,9745.974928913804
6.1,5916.745131238524
13.4,15257.346958641874
5.5,6538.9232090689
7.1,6682.914609707092
19.3,4555.785843786058
7.7,6860.032210265204
14.2,14572.401645685637
9.2,8519.832873118772
19.5,8005.723618767346
19.3,9688.242344545217
17.4,3490.1699673005764
14.7,14570.374627384095
18.3,5736.9135106255135
18.9,8879.496459858101
18.2,6426.377958070977
17.7,5048.289999918442
18.9,10157.14876294743
8.6,5506.049192894698
16.4,11981.90645754392
15.0,13872.99812689026
6.8,7392.326089011248
18.4,5791.115939095801
5.5,5220.727111620431
19.9,9252.913043220386
19.0,5771.331968127519
13.2,13662.018585186259
18.9,9321.043916171715
18.4,9226.730537298849
14.4,13100.651871018981
14.8,14990.241720110882
19.1,9617.855922103885
14.8,13136.82101423488
18.4,9706.62730369629
17.1,5538.066262282561
18.4,10413.312043114043
16.8,12076.470469437867
13.7,12664.020436969377
8.1,7575.633976394434
8.7,6435.987819999649
14.3,14761.757190841412
18.5,9372.133540809875
19.1,5381.993587459688
14.4,15201.095824363721
17.4,5463.584309507022
6.7,5786.016699577335
18.7,5841.090448792337
14.7,14665.080014663065
19.2,10560.94703236258
19.7,8687.960449030885
8.1,6100.125297053204
18.4,9634.208993353976
14.8,14938.482561178227
13.9,14072.911787551942
14.7,13069.248339568525
6.7,6928.64371090005
18.9,11234.009726888895
14.1,14135.908526112024
20.6,10401.871120645217
19.2,10137.720701042676
19.1,10417.294728424387
15.9,13398.567582963045
16.7,4922.653318470947
14.8,14178.424726837131
15.1,11969.345372908845
7.5,5939.084027883933
17.0,12963.472689662076
15.6,14411.45158991317
18.7,5439.367350607945
16.4,4901.531760257292
15.2,12835.460583126218
18.8,6272.368180749915
17.9,9021.519863872587
13.8,14660.645227988267
6.5,6932.618462638478
19.4,9621.619964854988
18.0,9227.815142096853
7.7,6652.944393113977
7.8,6521.7290220583955
15.5,11504.722068636695
18.1,4466.967366319339
7.1,5471.357649172976
6.4,5030.744144857789
8.2,6404.516336677365
7.1,6896.120834316727
14.7,14586.605936598988
6.8,4509.200976228595
16.6,6600.8556463198665
6.0,5796.707535462761
13.8,14306.083000839344
9.5,7933.611085911385
17.7,13006.36703326749
19.7,10151.715833950888
14.4,15372.20179923748
14.8,13917.75313071866
14.1,12150.100384993604
6.2,4594.577987774759
16.8,12304.32976049443
7.4,5840.7949147878635
9.6,6603.41182114021
19.0,4513.29133340253
17.1,5220.761778532834
8.6,6848.9990910363595
13.7,13969.64188810782
12.0,15172.545323235101
16.7,11380.124781203003
14.7,12860.434829578304
14.6,13597.987178776984
13.6,16088.204050263605
14.2,13409.183630648582
16.0,11609.017827023334
6.6,6435.866593955025
18.2,5661.022585100124
15.4,12156.336631581358
16.6,13150.348442149116
13.6,13700.39531175576
18.5,8993.994287380272
15.9,13497.64660446625
13.9,15711.597138994808
7.4,5877.549770282692
10.1,5688.996734855534
14.3,13626.620053848266
6.1,5957.901898150576
7.3,6873.32464482893
14.6,14097.388109094774
13.6,15466.220179168515
14.5,13835.505709986102
17.8,11870.332507249133
13.4,15227.329017512893
14.3,15335.37663189817
14.6,12485.25135992103
14.8,14190.153251580989
17.2,6558.122553140019
13.1,15233.12369135298
8.3,6041.517356631549
15.4,12838.684154565812
14.6,15476.19140834038
15.2,14608.509854866394
16.5,13564.063236076192
8.3,6692.655804853688
17.7,5604.8481614297825
14.3,12960.73597926875
15.0,14293.42876855616
8.1,6721.707001379793
15.9,13748.055307659044
15.6,12417.842669827101
14.7,13299.547471887441
18.2,10695.886956202976
19.5,6570.726080403695
17.0,13083.347724751333
14.4,13470.441265845078
15.9,12968.160876277567
17.9,4106.82744872446
14.5,12717.493164574695
16.2,12559.136098585252
7.3,7842.890104227392
19.5,9743.151030041405
16.4,12749.142408816868
6.1,5080.903925583892
12.8,12567.310855595291
7.6,6341.075905987752
17.8,6670.677810807631
18.3,9613.419209671274
20.4,10115.854413398572
7.6,7986.283824357426
5.5,7984.261026063527
19.6,9548.309245663857
13.8,15745.414770591155
15.3,12967.178220984926
16.5,6363.816253738777
17.7,4623.373474037536
19.2,4564.306576481812
13.4,16043.73870226757
13.7,14845.95492536937
11.1,15584.602398987889
18.4,5599.461799820528
16.6,5443.702410705845
19.7,9333.54150457497
8.5,6045.052994635544
19.4,7681.343430003499
18.0,9732.38054313133
7.6,7861.465336843274
8.1,6816.277887139404
5.8,6106.143255020998
19.2,9239.040106596649
19.8,9059.485001625777
12.0,14745.490761017092
5.5,7297.134627744415
14.6,14583.180437564808
20.9,11395.236918777933
20.6,10712.239834684899
12.3,15607.019388404751
19.7,3707.440568553437
14.0,12196.306629800602
18.8,5379.117734913266
18.2,6420.553788448543
16.4,12834.111970346636
14.6,12376.830908640246
6.5,5840.314732592913
15.3,14300.057239333806
19.8,10322.309788298175
18.5,4337.593102043005
20.5,10359.605675596566
17.2,4974.948103862931
14.7,14122.052849574176
14.9,12881.863210471485
15.6,12636.741975442466
18.3,4778.400796128335
16.5,4947.232485102909
20.5,10060.086356735676
9.0,5945.721394503787
15.2,12639.187649487469
18.8,6731.697828600536
15.8,13297.120633951796
8.7,6603.968129578755
17.9,5590.307243851815
13.9,15111.772857658767
18.0,9827.202240686871
20.1,9639.698089808417
18.3,6144.083984899882
15.1,12691.088958066315
16.1,12626.89560646918
18.2,4987.132982969049
18.1,4643.087785561862
16.2,12277.559124084011
18.5,9179.938189547576
19.8,10454.234257193264
9.7,4911.915222031219
14.9,12849.146706681784
7.4,7107.366873773721
16.5,13551.26308126339
18.4,6289.265621170968
20.5,10513.939960030686
17.4,9545.503486857071
